source	target	interactiontype
mmu-miR-152-3p	ENSMUSG00000028207	miRNA-mRNA
mmu-miR-152-3p	ENSMUSG00000027248	miRNA-mRNA
mmu-miR-152-3p	ENSMUSG00000030275	miRNA-mRNA
mmu-miR-152-3p	ENSMUSG00000032575	miRNA-mRNA
mmu-miR-152-3p	ENSMUSG00000034591	miRNA-mRNA
mmu-miR-152-3p	ENSMUSG00000033684	miRNA-mRNA
mmu-miR-152-3p	ENSMUSG00000038039	miRNA-mRNA
mmu-miR-152-3p	ENSMUSG00000054252	miRNA-mRNA
mmu-miR-152-3p	ENSMUSG00000048970	miRNA-mRNA
mmu-miR-152-3p	ENSMUSG00000053460	miRNA-mRNA
mmu-miR-677-5p	ENSMUSG00000022711	miRNA-mRNA
mmu-miR-677-5p	ENSMUSG00000022136	miRNA-mRNA
mmu-miR-677-5p	ENSMUSG00000023272	miRNA-mRNA
mmu-miR-677-5p	ENSMUSG00000027808	miRNA-mRNA
mmu-miR-677-5p	ENSMUSG00000029185	miRNA-mRNA
mmu-miR-677-5p	ENSMUSG00000053617	miRNA-mRNA
mmu-miR-677-5p	ENSMUSG00000048970	miRNA-mRNA
mmu-miR-677-5p	ENSMUSG00000060935	miRNA-mRNA
mmu-miR-677-5p	ENSMUSG00000056050	miRNA-mRNA
mmu-miR-677-5p	ENSMUSG00000066324	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000021379	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000020577	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000021266	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000022136	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000024511	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000023092	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000027006	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000026380	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000027248	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000028496	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000030275	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000031442	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000038039	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000053617	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000056602	miRNA-mRNA
mmu-miR-101a-3p	ENSMUSG00000060935	miRNA-mRNA
mmu-miR-101c	ENSMUSG00000032932	miRNA-mRNA
