source	target	interactiontype
ENSMUSG00000022479	ENSMUSG00000063727	TF-TG
ENSMUSG00000022479	ENSMUSG00000063810	TF-TG
ENSMUSG00000022479	ENSMUSG00000064080	TF-TG
ENSMUSG00000022479	ENSMUSG00000064090	TF-TG
ENSMUSG00000022479	ENSMUSG00000064140	TF-TG
ENSMUSG00000022479	ENSMUSG00000064165	TF-TG
ENSMUSG00000022479	ENSMUSG00000064215	TF-TG
ENSMUSG00000022479	ENSMUSG00000064246	TF-TG
ENSMUSG00000022479	ENSMUSG00000064262	TF-TG
ENSMUSG00000022479	ENSMUSG00000064267	TF-TG
ENSMUSG00000022479	ENSMUSG00000064272	TF-TG
ENSMUSG00000022479	ENSMUSG00000065952	TF-TG
ENSMUSG00000022479	ENSMUSG00000066090	TF-TG
ENSMUSG00000022479	ENSMUSG00000066152	TF-TG
ENSMUSG00000022479	ENSMUSG00000066191	TF-TG
ENSMUSG00000022479	ENSMUSG00000066324	TF-TG
ENSMUSG00000022479	ENSMUSG00000066720	TF-TG
ENSMUSG00000022479	ENSMUSG00000066952	TF-TG
ENSMUSG00000022479	ENSMUSG00000067229	TF-TG
ENSMUSG00000022479	ENSMUSG00000067724	TF-TG
ENSMUSG00000022479	ENSMUSG00000067750	TF-TG
ENSMUSG00000022479	ENSMUSG00000067813	TF-TG
ENSMUSG00000022479	ENSMUSG00000067818	TF-TG
ENSMUSG00000022479	ENSMUSG00000067925	TF-TG
ENSMUSG00000022479	ENSMUSG00000068101	TF-TG
ENSMUSG00000022479	ENSMUSG00000068196	TF-TG
ENSMUSG00000022479	ENSMUSG00000068617	TF-TG
ENSMUSG00000022479	ENSMUSG00000068735	TF-TG
ENSMUSG00000022479	ENSMUSG00000068877	TF-TG
ENSMUSG00000022479	ENSMUSG00000069114	TF-TG
ENSMUSG00000022479	ENSMUSG00000069255	TF-TG
ENSMUSG00000022479	ENSMUSG00000069515	TF-TG
ENSMUSG00000022479	ENSMUSG00000069792	TF-TG
ENSMUSG00000022479	ENSMUSG00000069805	TF-TG
ENSMUSG00000022479	ENSMUSG00000069814	TF-TG
ENSMUSG00000022479	ENSMUSG00000069910	TF-TG
ENSMUSG00000022479	ENSMUSG00000069920	TF-TG
ENSMUSG00000022479	ENSMUSG00000069922	TF-TG
ENSMUSG00000022479	ENSMUSG00000070287	TF-TG
ENSMUSG00000022479	ENSMUSG00000070348	TF-TG
ENSMUSG00000022479	ENSMUSG00000070407	TF-TG
ENSMUSG00000022479	ENSMUSG00000070532	TF-TG
ENSMUSG00000022479	ENSMUSG00000070576	TF-TG
ENSMUSG00000022479	ENSMUSG00000070577	TF-TG
ENSMUSG00000022479	ENSMUSG00000070687	TF-TG
ENSMUSG00000022479	ENSMUSG00000070733	TF-TG
ENSMUSG00000022479	ENSMUSG00000070802	TF-TG
ENSMUSG00000022479	ENSMUSG00000070867	TF-TG
ENSMUSG00000022479	ENSMUSG00000071103	TF-TG
ENSMUSG00000022479	ENSMUSG00000071203	TF-TG
ENSMUSG00000022479	ENSMUSG00000071537	TF-TG
ENSMUSG00000022479	ENSMUSG00000071547	TF-TG
ENSMUSG00000022479	ENSMUSG00000071551	TF-TG
ENSMUSG00000022479	ENSMUSG00000071553	TF-TG
ENSMUSG00000022479	ENSMUSG00000071719	TF-TG
ENSMUSG00000022479	ENSMUSG00000071847	TF-TG
ENSMUSG00000022479	ENSMUSG00000071856	TF-TG
ENSMUSG00000022479	ENSMUSG00000071984	TF-TG
ENSMUSG00000022479	ENSMUSG00000072082	TF-TG
ENSMUSG00000022479	ENSMUSG00000072115	TF-TG
ENSMUSG00000022479	ENSMUSG00000072235	TF-TG
ENSMUSG00000022479	ENSMUSG00000072244	TF-TG
ENSMUSG00000022479	ENSMUSG00000072620	TF-TG
ENSMUSG00000022479	ENSMUSG00000072623	TF-TG
ENSMUSG00000022479	ENSMUSG00000072849	TF-TG
ENSMUSG00000022479	ENSMUSG00000072875	TF-TG
ENSMUSG00000022479	ENSMUSG00000073207	TF-TG
ENSMUSG00000022479	ENSMUSG00000073409	TF-TG
ENSMUSG00000022479	ENSMUSG00000073530	TF-TG
ENSMUSG00000022479	ENSMUSG00000074004	TF-TG
ENSMUSG00000022479	ENSMUSG00000074063	TF-TG
ENSMUSG00000022479	ENSMUSG00000074183	TF-TG
ENSMUSG00000022479	ENSMUSG00000074217	TF-TG
ENSMUSG00000022479	ENSMUSG00000074345	TF-TG
ENSMUSG00000022479	ENSMUSG00000074476	TF-TG
ENSMUSG00000022479	ENSMUSG00000074604	TF-TG
ENSMUSG00000022479	ENSMUSG00000074625	TF-TG
ENSMUSG00000022479	ENSMUSG00000074652	TF-TG
ENSMUSG00000022479	ENSMUSG00000074715	TF-TG
ENSMUSG00000022479	ENSMUSG00000074785	TF-TG
ENSMUSG00000022479	ENSMUSG00000074802	TF-TG
ENSMUSG00000022479	ENSMUSG00000074825	TF-TG
ENSMUSG00000022479	ENSMUSG00000074882	TF-TG
ENSMUSG00000022479	ENSMUSG00000074892	TF-TG
ENSMUSG00000022479	ENSMUSG00000074896	TF-TG
ENSMUSG00000022479	ENSMUSG00000075012	TF-TG
ENSMUSG00000022479	ENSMUSG00000075270	TF-TG
ENSMUSG00000022479	ENSMUSG00000075502	TF-TG
ENSMUSG00000022479	ENSMUSG00000075610	TF-TG
ENSMUSG00000022479	ENSMUSG00000075701	TF-TG
ENSMUSG00000022479	ENSMUSG00000075702	TF-TG
ENSMUSG00000022479	ENSMUSG00000078202	TF-TG
ENSMUSG00000022479	ENSMUSG00000078349	TF-TG
ENSMUSG00000022479	ENSMUSG00000078502	TF-TG
ENSMUSG00000022479	ENSMUSG00000078650	TF-TG
ENSMUSG00000022479	ENSMUSG00000078773	TF-TG
ENSMUSG00000022479	ENSMUSG00000078776	TF-TG
ENSMUSG00000022479	ENSMUSG00000078949	TF-TG
ENSMUSG00000022479	ENSMUSG00000078963	TF-TG
ENSMUSG00000022479	ENSMUSG00000078984	TF-TG
ENSMUSG00000022479	ENSMUSG00000079037	TF-TG
ENSMUSG00000022479	ENSMUSG00000079038	TF-TG
ENSMUSG00000022479	ENSMUSG00000079056	TF-TG
ENSMUSG00000022479	ENSMUSG00000079180	TF-TG
ENSMUSG00000022479	ENSMUSG00000079339	TF-TG
ENSMUSG00000022479	ENSMUSG00000079442	TF-TG
ENSMUSG00000022479	ENSMUSG00000079471	TF-TG
ENSMUSG00000022479	ENSMUSG00000079553	TF-TG
ENSMUSG00000022479	ENSMUSG00000079654	TF-TG
ENSMUSG00000022479	ENSMUSG00000081769	TF-TG
ENSMUSG00000022479	ENSMUSG00000083282	TF-TG
ENSMUSG00000022479	ENSMUSG00000085007	TF-TG
ENSMUSG00000022479	ENSMUSG00000087651	TF-TG
ENSMUSG00000022479	ENSMUSG00000089789	TF-TG
ENSMUSG00000022479	ENSMUSG00000089901	TF-TG
ENSMUSG00000022479	ENSMUSG00000090291	TF-TG
ENSMUSG00000022479	ENSMUSG00000090353	TF-TG
ENSMUSG00000022479	ENSMUSG00000090626	TF-TG
ENSMUSG00000022479	ENSMUSG00000091243	TF-TG
ENSMUSG00000022479	ENSMUSG00000091721	TF-TG
ENSMUSG00000022479	ENSMUSG00000092083	TF-TG
ENSMUSG00000022479	ENSMUSG00000092486	TF-TG
ENSMUSG00000022479	ENSMUSG00000094651	TF-TG
ENSMUSG00000022479	ENSMUSG00000094928	TF-TG
ENSMUSG00000022479	ENSMUSG00000095448	TF-TG
ENSMUSG00000022479	ENSMUSG00000095567	TF-TG
ENSMUSG00000022479	ENSMUSG00000096001	TF-TG
ENSMUSG00000022479	ENSMUSG00000096054	TF-TG
ENSMUSG00000022479	ENSMUSG00000096146	TF-TG
ENSMUSG00000022479	ENSMUSG00000096847	TF-TG
ENSMUSG00000022479	ENSMUSG00000098557	TF-TG
ENSMUSG00000022479	ENSMUSG00000103392	TF-TG
ENSMUSG00000022479	ENSMUSG00000108348	TF-TG
ENSMUSG00000022479	ENSMUSG00000110105	TF-TG
ENSMUSG00000022479	ENSMUSG00000110573	TF-TG
ENSMUSG00000022479	ENSMUSG00000111709	TF-TG
ENSMUSG00000022528	ENSMUSG00000003032	TF-TG
ENSMUSG00000022528	ENSMUSG00000005370	TF-TG
ENSMUSG00000022528	ENSMUSG00000005533	TF-TG
ENSMUSG00000022528	ENSMUSG00000006784	TF-TG
ENSMUSG00000022528	ENSMUSG00000011148	TF-TG
ENSMUSG00000022528	ENSMUSG00000014164	TF-TG
ENSMUSG00000022528	ENSMUSG00000015745	TF-TG
ENSMUSG00000022528	ENSMUSG00000018899	TF-TG
ENSMUSG00000022528	ENSMUSG00000019982	TF-TG
ENSMUSG00000022528	ENSMUSG00000020185	TF-TG
ENSMUSG00000022528	ENSMUSG00000020230	TF-TG
ENSMUSG00000022528	ENSMUSG00000020846	TF-TG
ENSMUSG00000022528	ENSMUSG00000020894	TF-TG
ENSMUSG00000022528	ENSMUSG00000020897	TF-TG
ENSMUSG00000022528	ENSMUSG00000021453	TF-TG
ENSMUSG00000022528	ENSMUSG00000021559	TF-TG
ENSMUSG00000022528	ENSMUSG00000021725	TF-TG
ENSMUSG00000022528	ENSMUSG00000021831	TF-TG
ENSMUSG00000022528	ENSMUSG00000021838	TF-TG
ENSMUSG00000022528	ENSMUSG00000022018	TF-TG
ENSMUSG00000022528	ENSMUSG00000022136	TF-TG
ENSMUSG00000022528	ENSMUSG00000022211	TF-TG
ENSMUSG00000022528	ENSMUSG00000022346	TF-TG
ENSMUSG00000022528	ENSMUSG00000022360	TF-TG
ENSMUSG00000022528	ENSMUSG00000022489	TF-TG
ENSMUSG00000022528	ENSMUSG00000022528	TF-TG
ENSMUSG00000022528	ENSMUSG00000023009	TF-TG
ENSMUSG00000022528	ENSMUSG00000024193	TF-TG
ENSMUSG00000022528	ENSMUSG00000024232	TF-TG
ENSMUSG00000022528	ENSMUSG00000024597	TF-TG
ENSMUSG00000022528	ENSMUSG00000024743	TF-TG
ENSMUSG00000022528	ENSMUSG00000025584	TF-TG
ENSMUSG00000022528	ENSMUSG00000025810	TF-TG
ENSMUSG00000022528	ENSMUSG00000025912	TF-TG
ENSMUSG00000022528	ENSMUSG00000025969	TF-TG
ENSMUSG00000022528	ENSMUSG00000026102	TF-TG
ENSMUSG00000022528	ENSMUSG00000026131	TF-TG
ENSMUSG00000022528	ENSMUSG00000026321	TF-TG
ENSMUSG00000022528	ENSMUSG00000026565	TF-TG
ENSMUSG00000022528	ENSMUSG00000026737	TF-TG
ENSMUSG00000022528	ENSMUSG00000026785	TF-TG
ENSMUSG00000022528	ENSMUSG00000026833	TF-TG
ENSMUSG00000022528	ENSMUSG00000026879	TF-TG
ENSMUSG00000022528	ENSMUSG00000027381	TF-TG
ENSMUSG00000022528	ENSMUSG00000027490	TF-TG
ENSMUSG00000022528	ENSMUSG00000027533	TF-TG
ENSMUSG00000022528	ENSMUSG00000028212	TF-TG
ENSMUSG00000022528	ENSMUSG00000028341	TF-TG
ENSMUSG00000022528	ENSMUSG00000028560	TF-TG
ENSMUSG00000022528	ENSMUSG00000028633	TF-TG
ENSMUSG00000022528	ENSMUSG00000029570	TF-TG
ENSMUSG00000022528	ENSMUSG00000030199	TF-TG
ENSMUSG00000022528	ENSMUSG00000031155	TF-TG
ENSMUSG00000022528	ENSMUSG00000031367	TF-TG
ENSMUSG00000022528	ENSMUSG00000031987	TF-TG
ENSMUSG00000022528	ENSMUSG00000032278	TF-TG
ENSMUSG00000022528	ENSMUSG00000032338	TF-TG
ENSMUSG00000022528	ENSMUSG00000032350	TF-TG
ENSMUSG00000022528	ENSMUSG00000032902	TF-TG
ENSMUSG00000022528	ENSMUSG00000033222	TF-TG
ENSMUSG00000022528	ENSMUSG00000033278	TF-TG
ENSMUSG00000022528	ENSMUSG00000033871	TF-TG
ENSMUSG00000022528	ENSMUSG00000034317	TF-TG
ENSMUSG00000022528	ENSMUSG00000034472	TF-TG
ENSMUSG00000022528	ENSMUSG00000034773	TF-TG
ENSMUSG00000022528	ENSMUSG00000035164	TF-TG
ENSMUSG00000022528	ENSMUSG00000035901	TF-TG
ENSMUSG00000022528	ENSMUSG00000036913	TF-TG
ENSMUSG00000022528	ENSMUSG00000037235	TF-TG
ENSMUSG00000022528	ENSMUSG00000037447	TF-TG
ENSMUSG00000022528	ENSMUSG00000037579	TF-TG
ENSMUSG00000022528	ENSMUSG00000037664	TF-TG
ENSMUSG00000022528	ENSMUSG00000038255	TF-TG
ENSMUSG00000022528	ENSMUSG00000039126	TF-TG
ENSMUSG00000022528	ENSMUSG00000039234	TF-TG
ENSMUSG00000022528	ENSMUSG00000039683	TF-TG
ENSMUSG00000022528	ENSMUSG00000040339	TF-TG
ENSMUSG00000022528	ENSMUSG00000040710	TF-TG
ENSMUSG00000022528	ENSMUSG00000041075	TF-TG
ENSMUSG00000022528	ENSMUSG00000041268	TF-TG
ENSMUSG00000022528	ENSMUSG00000042686	TF-TG
ENSMUSG00000022528	ENSMUSG00000042834	TF-TG
ENSMUSG00000022528	ENSMUSG00000043004	TF-TG
ENSMUSG00000022528	ENSMUSG00000043391	TF-TG
ENSMUSG00000022528	ENSMUSG00000043439	TF-TG
ENSMUSG00000022528	ENSMUSG00000043639	TF-TG
ENSMUSG00000022528	ENSMUSG00000044066	TF-TG
ENSMUSG00000022528	ENSMUSG00000045790	TF-TG
ENSMUSG00000022528	ENSMUSG00000045817	TF-TG
ENSMUSG00000022528	ENSMUSG00000046711	TF-TG
ENSMUSG00000022528	ENSMUSG00000047003	TF-TG
ENSMUSG00000022528	ENSMUSG00000047044	TF-TG
ENSMUSG00000022528	ENSMUSG00000050511	TF-TG
ENSMUSG00000022528	ENSMUSG00000051335	TF-TG
ENSMUSG00000022528	ENSMUSG00000052085	TF-TG
ENSMUSG00000022528	ENSMUSG00000052135	TF-TG
ENSMUSG00000022528	ENSMUSG00000054321	TF-TG
ENSMUSG00000022528	ENSMUSG00000054342	TF-TG
ENSMUSG00000022528	ENSMUSG00000054893	TF-TG
ENSMUSG00000022528	ENSMUSG00000055210	TF-TG
ENSMUSG00000022528	ENSMUSG00000055980	TF-TG
ENSMUSG00000022528	ENSMUSG00000056602	TF-TG
ENSMUSG00000022528	ENSMUSG00000057406	TF-TG
ENSMUSG00000022528	ENSMUSG00000059013	TF-TG
ENSMUSG00000022528	ENSMUSG00000060548	TF-TG
ENSMUSG00000022528	ENSMUSG00000061718	TF-TG
ENSMUSG00000022528	ENSMUSG00000062078	TF-TG
ENSMUSG00000022528	ENSMUSG00000062248	TF-TG
ENSMUSG00000022528	ENSMUSG00000062859	TF-TG
ENSMUSG00000022528	ENSMUSG00000069227	TF-TG
ENSMUSG00000022528	ENSMUSG00000069255	TF-TG
ENSMUSG00000022528	ENSMUSG00000070348	TF-TG
ENSMUSG00000022528	ENSMUSG00000071547	TF-TG
ENSMUSG00000022528	ENSMUSG00000071719	TF-TG
ENSMUSG00000022528	ENSMUSG00000074063	TF-TG
ENSMUSG00000022528	ENSMUSG00000074715	TF-TG
ENSMUSG00000022528	ENSMUSG00000079654	TF-TG
ENSMUSG00000022528	ENSMUSG00000081769	TF-TG
ENSMUSG00000022528	ENSMUSG00000098557	TF-TG
ENSMUSG00000024215	ENSMUSG00000017716	TF-TG
ENSMUSG00000024215	ENSMUSG00000020581	TF-TG
ENSMUSG00000024431	ENSMUSG00000000037	TF-TG
ENSMUSG00000024431	ENSMUSG00000000120	TF-TG
ENSMUSG00000024431	ENSMUSG00000000125	TF-TG
ENSMUSG00000024431	ENSMUSG00000000126	TF-TG
ENSMUSG00000024431	ENSMUSG00000000142	TF-TG
ENSMUSG00000024431	ENSMUSG00000000214	TF-TG
ENSMUSG00000024431	ENSMUSG00000000253	TF-TG
ENSMUSG00000024431	ENSMUSG00000000296	TF-TG
ENSMUSG00000024431	ENSMUSG00000000317	TF-TG
ENSMUSG00000024431	ENSMUSG00000000394	TF-TG
ENSMUSG00000024431	ENSMUSG00000000416	TF-TG
ENSMUSG00000024431	ENSMUSG00000000530	TF-TG
ENSMUSG00000024431	ENSMUSG00000000555	TF-TG
ENSMUSG00000024431	ENSMUSG00000000560	TF-TG
ENSMUSG00000024431	ENSMUSG00000000594	TF-TG
ENSMUSG00000024431	ENSMUSG00000000884	TF-TG
ENSMUSG00000024431	ENSMUSG00000001025	TF-TG
ENSMUSG00000024431	ENSMUSG00000001120	TF-TG
ENSMUSG00000024431	ENSMUSG00000001228	TF-TG
ENSMUSG00000024431	ENSMUSG00000001281	TF-TG
ENSMUSG00000024431	ENSMUSG00000001333	TF-TG
ENSMUSG00000024431	ENSMUSG00000001366	TF-TG
ENSMUSG00000024431	ENSMUSG00000001403	TF-TG
ENSMUSG00000024431	ENSMUSG00000001435	TF-TG
ENSMUSG00000024431	ENSMUSG00000001525	TF-TG
ENSMUSG00000024431	ENSMUSG00000001761	TF-TG
ENSMUSG00000024431	ENSMUSG00000001802	TF-TG
ENSMUSG00000024431	ENSMUSG00000001819	TF-TG
ENSMUSG00000024431	ENSMUSG00000001901	TF-TG
ENSMUSG00000024431	ENSMUSG00000001985	TF-TG
ENSMUSG00000024431	ENSMUSG00000002006	TF-TG
ENSMUSG00000024431	ENSMUSG00000002055	TF-TG
ENSMUSG00000024431	ENSMUSG00000002107	TF-TG
ENSMUSG00000024431	ENSMUSG00000002227	TF-TG
ENSMUSG00000024431	ENSMUSG00000002297	TF-TG
ENSMUSG00000024431	ENSMUSG00000002489	TF-TG
ENSMUSG00000024431	ENSMUSG00000002504	TF-TG
ENSMUSG00000024431	ENSMUSG00000002565	TF-TG
ENSMUSG00000024431	ENSMUSG00000002835	TF-TG
ENSMUSG00000024431	ENSMUSG00000002870	TF-TG
ENSMUSG00000024431	ENSMUSG00000002885	TF-TG
ENSMUSG00000024431	ENSMUSG00000002997	TF-TG
ENSMUSG00000024431	ENSMUSG00000003032	TF-TG
ENSMUSG00000024431	ENSMUSG00000003134	TF-TG
ENSMUSG00000024431	ENSMUSG00000003228	TF-TG
ENSMUSG00000024431	ENSMUSG00000003273	TF-TG
ENSMUSG00000024431	ENSMUSG00000003283	TF-TG
ENSMUSG00000024431	ENSMUSG00000003355	TF-TG
ENSMUSG00000024431	ENSMUSG00000003411	TF-TG
ENSMUSG00000024431	ENSMUSG00000003418	TF-TG
ENSMUSG00000024431	ENSMUSG00000003436	TF-TG
ENSMUSG00000024431	ENSMUSG00000003469	TF-TG
ENSMUSG00000024431	ENSMUSG00000003541	TF-TG
ENSMUSG00000024431	ENSMUSG00000003545	TF-TG
ENSMUSG00000024431	ENSMUSG00000003824	TF-TG
ENSMUSG00000024431	ENSMUSG00000003992	TF-TG
ENSMUSG00000024431	ENSMUSG00000004038	TF-TG
ENSMUSG00000024431	ENSMUSG00000004113	TF-TG
ENSMUSG00000024431	ENSMUSG00000004151	TF-TG
ENSMUSG00000024431	ENSMUSG00000004347	TF-TG
ENSMUSG00000024431	ENSMUSG00000004366	TF-TG
ENSMUSG00000024431	ENSMUSG00000004540	TF-TG
ENSMUSG00000024431	ENSMUSG00000004654	TF-TG
ENSMUSG00000024431	ENSMUSG00000004709	TF-TG
ENSMUSG00000024431	ENSMUSG00000004951	TF-TG
ENSMUSG00000024431	ENSMUSG00000004952	TF-TG
ENSMUSG00000024431	ENSMUSG00000005267	TF-TG
ENSMUSG00000024431	ENSMUSG00000005360	TF-TG
ENSMUSG00000024431	ENSMUSG00000005370	TF-TG
ENSMUSG00000024431	ENSMUSG00000005410	TF-TG
ENSMUSG00000024431	ENSMUSG00000005470	TF-TG
ENSMUSG00000024431	ENSMUSG00000005533	TF-TG
ENSMUSG00000024431	ENSMUSG00000005672	TF-TG
ENSMUSG00000024431	ENSMUSG00000005873	TF-TG
ENSMUSG00000024431	ENSMUSG00000005973	TF-TG
ENSMUSG00000024431	ENSMUSG00000006342	TF-TG
ENSMUSG00000024431	ENSMUSG00000006386	TF-TG
ENSMUSG00000024431	ENSMUSG00000006398	TF-TG
ENSMUSG00000024431	ENSMUSG00000006435	TF-TG
ENSMUSG00000024431	ENSMUSG00000006494	TF-TG
ENSMUSG00000024431	ENSMUSG00000006546	TF-TG
ENSMUSG00000024431	ENSMUSG00000006575	TF-TG
ENSMUSG00000024431	ENSMUSG00000006586	TF-TG
ENSMUSG00000024431	ENSMUSG00000006651	TF-TG
ENSMUSG00000024431	ENSMUSG00000006675	TF-TG
ENSMUSG00000024431	ENSMUSG00000006678	TF-TG
ENSMUSG00000024431	ENSMUSG00000006715	TF-TG
ENSMUSG00000024431	ENSMUSG00000006784	TF-TG
ENSMUSG00000024431	ENSMUSG00000006930	TF-TG
ENSMUSG00000024431	ENSMUSG00000007207	TF-TG
ENSMUSG00000024431	ENSMUSG00000007379	TF-TG
ENSMUSG00000024431	ENSMUSG00000007827	TF-TG
ENSMUSG00000024431	ENSMUSG00000007989	TF-TG
ENSMUSG00000024431	ENSMUSG00000008398	TF-TG
ENSMUSG00000024431	ENSMUSG00000008461	TF-TG
ENSMUSG00000024431	ENSMUSG00000008575	TF-TG
ENSMUSG00000024431	ENSMUSG00000008734	TF-TG
ENSMUSG00000024431	ENSMUSG00000009092	TF-TG
ENSMUSG00000024431	ENSMUSG00000009108	TF-TG
ENSMUSG00000024431	ENSMUSG00000009246	TF-TG
ENSMUSG00000024431	ENSMUSG00000009248	TF-TG
ENSMUSG00000024431	ENSMUSG00000009292	TF-TG
ENSMUSG00000024431	ENSMUSG00000009378	TF-TG
ENSMUSG00000024431	ENSMUSG00000009545	TF-TG
ENSMUSG00000024431	ENSMUSG00000009575	TF-TG
ENSMUSG00000024431	ENSMUSG00000010021	TF-TG
ENSMUSG00000024431	ENSMUSG00000010066	TF-TG
ENSMUSG00000024431	ENSMUSG00000010362	TF-TG
ENSMUSG00000024431	ENSMUSG00000010505	TF-TG
ENSMUSG00000024431	ENSMUSG00000010825	TF-TG
ENSMUSG00000024431	ENSMUSG00000010830	TF-TG
ENSMUSG00000024431	ENSMUSG00000011148	TF-TG
ENSMUSG00000024431	ENSMUSG00000011256	TF-TG
ENSMUSG00000024431	ENSMUSG00000012017	TF-TG
ENSMUSG00000024431	ENSMUSG00000012350	TF-TG
ENSMUSG00000024431	ENSMUSG00000012443	TF-TG
ENSMUSG00000024431	ENSMUSG00000013523	TF-TG
ENSMUSG00000024431	ENSMUSG00000013698	TF-TG
ENSMUSG00000024431	ENSMUSG00000013846	TF-TG
ENSMUSG00000024431	ENSMUSG00000013921	TF-TG
ENSMUSG00000024431	ENSMUSG00000014164	TF-TG
ENSMUSG00000024431	ENSMUSG00000014351	TF-TG
ENSMUSG00000024431	ENSMUSG00000014602	TF-TG
ENSMUSG00000024431	ENSMUSG00000014786	TF-TG
ENSMUSG00000024431	ENSMUSG00000014846	TF-TG
ENSMUSG00000024431	ENSMUSG00000015222	TF-TG
ENSMUSG00000024431	ENSMUSG00000015396	TF-TG
ENSMUSG00000024431	ENSMUSG00000015401	TF-TG
ENSMUSG00000024431	ENSMUSG00000015468	TF-TG
ENSMUSG00000024431	ENSMUSG00000015568	TF-TG
ENSMUSG00000024431	ENSMUSG00000015745	TF-TG
ENSMUSG00000024431	ENSMUSG00000015829	TF-TG
ENSMUSG00000024431	ENSMUSG00000015880	TF-TG
ENSMUSG00000024431	ENSMUSG00000015962	TF-TG
ENSMUSG00000024431	ENSMUSG00000016200	TF-TG
ENSMUSG00000024431	ENSMUSG00000016526	TF-TG
ENSMUSG00000024431	ENSMUSG00000016763	TF-TG
ENSMUSG00000024431	ENSMUSG00000017009	TF-TG
ENSMUSG00000024431	ENSMUSG00000017057	TF-TG
ENSMUSG00000024431	ENSMUSG00000017144	TF-TG
ENSMUSG00000024431	ENSMUSG00000017146	TF-TG
ENSMUSG00000024431	ENSMUSG00000017165	TF-TG
ENSMUSG00000024431	ENSMUSG00000017204	TF-TG
ENSMUSG00000024431	ENSMUSG00000017211	TF-TG
ENSMUSG00000024431	ENSMUSG00000017311	TF-TG
ENSMUSG00000024431	ENSMUSG00000017446	TF-TG
ENSMUSG00000024431	ENSMUSG00000017466	TF-TG
ENSMUSG00000024431	ENSMUSG00000017493	TF-TG
ENSMUSG00000024431	ENSMUSG00000017499	TF-TG
ENSMUSG00000024431	ENSMUSG00000017550	TF-TG
ENSMUSG00000024431	ENSMUSG00000017607	TF-TG
ENSMUSG00000024431	ENSMUSG00000017639	TF-TG
ENSMUSG00000024431	ENSMUSG00000017652	TF-TG
ENSMUSG00000024431	ENSMUSG00000017692	TF-TG
ENSMUSG00000024431	ENSMUSG00000017716	TF-TG
ENSMUSG00000024431	ENSMUSG00000017724	TF-TG
ENSMUSG00000024431	ENSMUSG00000017861	TF-TG
ENSMUSG00000024431	ENSMUSG00000017868	TF-TG
ENSMUSG00000024431	ENSMUSG00000017943	TF-TG
ENSMUSG00000024431	ENSMUSG00000018169	TF-TG
ENSMUSG00000024431	ENSMUSG00000018339	TF-TG
ENSMUSG00000024431	ENSMUSG00000018340	TF-TG
ENSMUSG00000024431	ENSMUSG00000018470	TF-TG
ENSMUSG00000024431	ENSMUSG00000018486	TF-TG
ENSMUSG00000024431	ENSMUSG00000018554	TF-TG
ENSMUSG00000024431	ENSMUSG00000018581	TF-TG
ENSMUSG00000024431	ENSMUSG00000018620	TF-TG
ENSMUSG00000024431	ENSMUSG00000018672	TF-TG
ENSMUSG00000024431	ENSMUSG00000018740	TF-TG
ENSMUSG00000024431	ENSMUSG00000018865	TF-TG
ENSMUSG00000024431	ENSMUSG00000018899	TF-TG
ENSMUSG00000024431	ENSMUSG00000018924	TF-TG
ENSMUSG00000024431	ENSMUSG00000019066	TF-TG
ENSMUSG00000024431	ENSMUSG00000019122	TF-TG
ENSMUSG00000024431	ENSMUSG00000019124	TF-TG
ENSMUSG00000024431	ENSMUSG00000019188	TF-TG
ENSMUSG00000024431	ENSMUSG00000019214	TF-TG
ENSMUSG00000024431	ENSMUSG00000019232	TF-TG
ENSMUSG00000024431	ENSMUSG00000019235	TF-TG
ENSMUSG00000024431	ENSMUSG00000019302	TF-TG
ENSMUSG00000024431	ENSMUSG00000019564	TF-TG
ENSMUSG00000024431	ENSMUSG00000019761	TF-TG
ENSMUSG00000024431	ENSMUSG00000019773	TF-TG
ENSMUSG00000024431	ENSMUSG00000019775	TF-TG
ENSMUSG00000024431	ENSMUSG00000019796	TF-TG
ENSMUSG00000024431	ENSMUSG00000019831	TF-TG
ENSMUSG00000024431	ENSMUSG00000019846	TF-TG
ENSMUSG00000024431	ENSMUSG00000019876	TF-TG
ENSMUSG00000024431	ENSMUSG00000019888	TF-TG
ENSMUSG00000024431	ENSMUSG00000019890	TF-TG
ENSMUSG00000024431	ENSMUSG00000019900	TF-TG
ENSMUSG00000024431	ENSMUSG00000019906	TF-TG
ENSMUSG00000024431	ENSMUSG00000019942	TF-TG
ENSMUSG00000024431	ENSMUSG00000019944	TF-TG
ENSMUSG00000024431	ENSMUSG00000019945	TF-TG
ENSMUSG00000024431	ENSMUSG00000019947	TF-TG
ENSMUSG00000024431	ENSMUSG00000019982	TF-TG
ENSMUSG00000024431	ENSMUSG00000019986	TF-TG
ENSMUSG00000024431	ENSMUSG00000019987	TF-TG
ENSMUSG00000024431	ENSMUSG00000019989	TF-TG
ENSMUSG00000024431	ENSMUSG00000019992	TF-TG
ENSMUSG00000024431	ENSMUSG00000020019	TF-TG
ENSMUSG00000024431	ENSMUSG00000020032	TF-TG
ENSMUSG00000024431	ENSMUSG00000020034	TF-TG
ENSMUSG00000024431	ENSMUSG00000020086	TF-TG
ENSMUSG00000024431	ENSMUSG00000020121	TF-TG
ENSMUSG00000024431	ENSMUSG00000020131	TF-TG
ENSMUSG00000024431	ENSMUSG00000020135	TF-TG
ENSMUSG00000024431	ENSMUSG00000020140	TF-TG
