source	target	interactiontype
ENSMUSG00000034957	ENSMUSG00000032218	TF-TG
ENSMUSG00000034957	ENSMUSG00000032238	TF-TG
ENSMUSG00000034957	ENSMUSG00000032245	TF-TG
ENSMUSG00000034957	ENSMUSG00000032251	TF-TG
ENSMUSG00000034957	ENSMUSG00000032278	TF-TG
ENSMUSG00000034957	ENSMUSG00000032285	TF-TG
ENSMUSG00000034957	ENSMUSG00000032294	TF-TG
ENSMUSG00000034957	ENSMUSG00000032297	TF-TG
ENSMUSG00000034957	ENSMUSG00000032314	TF-TG
ENSMUSG00000034957	ENSMUSG00000032315	TF-TG
ENSMUSG00000034957	ENSMUSG00000032322	TF-TG
ENSMUSG00000034957	ENSMUSG00000032338	TF-TG
ENSMUSG00000034957	ENSMUSG00000032353	TF-TG
ENSMUSG00000034957	ENSMUSG00000032356	TF-TG
ENSMUSG00000034957	ENSMUSG00000032358	TF-TG
ENSMUSG00000034957	ENSMUSG00000032363	TF-TG
ENSMUSG00000034957	ENSMUSG00000032373	TF-TG
ENSMUSG00000034957	ENSMUSG00000032377	TF-TG
ENSMUSG00000034957	ENSMUSG00000032380	TF-TG
ENSMUSG00000034957	ENSMUSG00000032411	TF-TG
ENSMUSG00000034957	ENSMUSG00000032431	TF-TG
ENSMUSG00000034957	ENSMUSG00000032454	TF-TG
ENSMUSG00000034957	ENSMUSG00000032470	TF-TG
ENSMUSG00000034957	ENSMUSG00000032482	TF-TG
ENSMUSG00000034957	ENSMUSG00000032487	TF-TG
ENSMUSG00000034957	ENSMUSG00000032489	TF-TG
ENSMUSG00000034957	ENSMUSG00000032500	TF-TG
ENSMUSG00000034957	ENSMUSG00000032502	TF-TG
ENSMUSG00000034957	ENSMUSG00000032528	TF-TG
ENSMUSG00000034957	ENSMUSG00000032531	TF-TG
ENSMUSG00000034957	ENSMUSG00000032532	TF-TG
ENSMUSG00000034957	ENSMUSG00000032549	TF-TG
ENSMUSG00000034957	ENSMUSG00000032561	TF-TG
ENSMUSG00000034957	ENSMUSG00000032625	TF-TG
ENSMUSG00000034957	ENSMUSG00000032656	TF-TG
ENSMUSG00000034957	ENSMUSG00000032666	TF-TG
ENSMUSG00000034957	ENSMUSG00000032679	TF-TG
ENSMUSG00000034957	ENSMUSG00000032702	TF-TG
ENSMUSG00000034957	ENSMUSG00000032717	TF-TG
ENSMUSG00000034957	ENSMUSG00000032733	TF-TG
ENSMUSG00000034957	ENSMUSG00000032740	TF-TG
ENSMUSG00000034957	ENSMUSG00000032754	TF-TG
ENSMUSG00000034957	ENSMUSG00000032769	TF-TG
ENSMUSG00000034957	ENSMUSG00000032783	TF-TG
ENSMUSG00000034957	ENSMUSG00000032807	TF-TG
ENSMUSG00000034957	ENSMUSG00000032808	TF-TG
ENSMUSG00000034957	ENSMUSG00000032849	TF-TG
ENSMUSG00000034957	ENSMUSG00000032852	TF-TG
ENSMUSG00000034957	ENSMUSG00000032854	TF-TG
ENSMUSG00000034957	ENSMUSG00000032855	TF-TG
ENSMUSG00000034957	ENSMUSG00000032860	TF-TG
ENSMUSG00000034957	ENSMUSG00000032883	TF-TG
ENSMUSG00000034957	ENSMUSG00000032892	TF-TG
ENSMUSG00000034957	ENSMUSG00000032902	TF-TG
ENSMUSG00000034957	ENSMUSG00000032908	TF-TG
ENSMUSG00000034957	ENSMUSG00000032940	TF-TG
ENSMUSG00000034957	ENSMUSG00000032965	TF-TG
ENSMUSG00000034957	ENSMUSG00000032978	TF-TG
ENSMUSG00000034957	ENSMUSG00000033033	TF-TG
ENSMUSG00000034957	ENSMUSG00000033061	TF-TG
ENSMUSG00000034957	ENSMUSG00000033083	TF-TG
ENSMUSG00000034957	ENSMUSG00000033105	TF-TG
ENSMUSG00000034957	ENSMUSG00000033107	TF-TG
ENSMUSG00000034957	ENSMUSG00000033147	TF-TG
ENSMUSG00000034957	ENSMUSG00000033152	TF-TG
ENSMUSG00000034957	ENSMUSG00000033161	TF-TG
ENSMUSG00000034957	ENSMUSG00000033177	TF-TG
ENSMUSG00000034957	ENSMUSG00000033200	TF-TG
ENSMUSG00000034957	ENSMUSG00000033209	TF-TG
ENSMUSG00000034957	ENSMUSG00000033213	TF-TG
ENSMUSG00000034957	ENSMUSG00000033256	TF-TG
ENSMUSG00000034957	ENSMUSG00000033278	TF-TG
ENSMUSG00000034957	ENSMUSG00000033287	TF-TG
ENSMUSG00000034957	ENSMUSG00000033307	TF-TG
ENSMUSG00000034957	ENSMUSG00000033308	TF-TG
ENSMUSG00000034957	ENSMUSG00000033318	TF-TG
ENSMUSG00000034957	ENSMUSG00000033453	TF-TG
ENSMUSG00000034957	ENSMUSG00000033491	TF-TG
ENSMUSG00000034957	ENSMUSG00000033530	TF-TG
ENSMUSG00000034957	ENSMUSG00000033545	TF-TG
ENSMUSG00000034957	ENSMUSG00000033579	TF-TG
ENSMUSG00000034957	ENSMUSG00000033581	TF-TG
ENSMUSG00000034957	ENSMUSG00000033590	TF-TG
ENSMUSG00000034957	ENSMUSG00000033610	TF-TG
ENSMUSG00000034957	ENSMUSG00000033624	TF-TG
ENSMUSG00000034957	ENSMUSG00000033644	TF-TG
ENSMUSG00000034957	ENSMUSG00000033684	TF-TG
ENSMUSG00000034957	ENSMUSG00000033685	TF-TG
ENSMUSG00000034957	ENSMUSG00000033705	TF-TG
ENSMUSG00000034957	ENSMUSG00000033717	TF-TG
ENSMUSG00000034957	ENSMUSG00000033740	TF-TG
ENSMUSG00000034957	ENSMUSG00000033825	TF-TG
ENSMUSG00000034957	ENSMUSG00000033871	TF-TG
ENSMUSG00000034957	ENSMUSG00000033898	TF-TG
ENSMUSG00000034957	ENSMUSG00000033900	TF-TG
ENSMUSG00000034957	ENSMUSG00000033917	TF-TG
ENSMUSG00000034957	ENSMUSG00000033949	TF-TG
ENSMUSG00000034957	ENSMUSG00000033952	TF-TG
ENSMUSG00000034957	ENSMUSG00000034006	TF-TG
ENSMUSG00000034957	ENSMUSG00000034116	TF-TG
ENSMUSG00000034957	ENSMUSG00000034118	TF-TG
ENSMUSG00000034957	ENSMUSG00000034156	TF-TG
ENSMUSG00000034957	ENSMUSG00000034164	TF-TG
ENSMUSG00000034957	ENSMUSG00000034227	TF-TG
ENSMUSG00000034957	ENSMUSG00000034265	TF-TG
ENSMUSG00000034957	ENSMUSG00000034285	TF-TG
ENSMUSG00000034957	ENSMUSG00000034349	TF-TG
ENSMUSG00000034957	ENSMUSG00000034353	TF-TG
ENSMUSG00000034957	ENSMUSG00000034371	TF-TG
ENSMUSG00000034957	ENSMUSG00000034379	TF-TG
ENSMUSG00000034957	ENSMUSG00000034401	TF-TG
ENSMUSG00000034957	ENSMUSG00000034413	TF-TG
ENSMUSG00000034957	ENSMUSG00000034449	TF-TG
ENSMUSG00000034957	ENSMUSG00000034450	TF-TG
ENSMUSG00000034957	ENSMUSG00000034463	TF-TG
ENSMUSG00000034957	ENSMUSG00000034472	TF-TG
ENSMUSG00000034957	ENSMUSG00000034528	TF-TG
ENSMUSG00000034957	ENSMUSG00000034573	TF-TG
ENSMUSG00000034957	ENSMUSG00000034579	TF-TG
ENSMUSG00000034957	ENSMUSG00000034586	TF-TG
ENSMUSG00000034957	ENSMUSG00000034593	TF-TG
ENSMUSG00000034957	ENSMUSG00000034634	TF-TG
ENSMUSG00000034957	ENSMUSG00000034648	TF-TG
ENSMUSG00000034957	ENSMUSG00000034656	TF-TG
ENSMUSG00000034957	ENSMUSG00000034663	TF-TG
ENSMUSG00000034957	ENSMUSG00000034675	TF-TG
ENSMUSG00000034957	ENSMUSG00000034677	TF-TG
ENSMUSG00000034957	ENSMUSG00000034684	TF-TG
ENSMUSG00000034957	ENSMUSG00000034687	TF-TG
ENSMUSG00000034957	ENSMUSG00000034724	TF-TG
ENSMUSG00000034957	ENSMUSG00000034768	TF-TG
ENSMUSG00000034957	ENSMUSG00000034773	TF-TG
ENSMUSG00000034957	ENSMUSG00000034774	TF-TG
ENSMUSG00000034957	ENSMUSG00000034781	TF-TG
ENSMUSG00000034957	ENSMUSG00000034785	TF-TG
ENSMUSG00000034957	ENSMUSG00000034853	TF-TG
ENSMUSG00000034957	ENSMUSG00000034858	TF-TG
ENSMUSG00000034957	ENSMUSG00000034863	TF-TG
ENSMUSG00000034957	ENSMUSG00000034981	TF-TG
ENSMUSG00000034957	ENSMUSG00000035041	TF-TG
ENSMUSG00000034957	ENSMUSG00000035062	TF-TG
ENSMUSG00000034957	ENSMUSG00000035105	TF-TG
ENSMUSG00000034957	ENSMUSG00000035109	TF-TG
ENSMUSG00000034957	ENSMUSG00000035158	TF-TG
ENSMUSG00000034957	ENSMUSG00000035164	TF-TG
ENSMUSG00000034957	ENSMUSG00000035181	TF-TG
ENSMUSG00000034957	ENSMUSG00000035200	TF-TG
ENSMUSG00000034957	ENSMUSG00000035226	TF-TG
ENSMUSG00000034957	ENSMUSG00000035235	TF-TG
ENSMUSG00000034957	ENSMUSG00000035239	TF-TG
ENSMUSG00000034957	ENSMUSG00000035246	TF-TG
ENSMUSG00000034957	ENSMUSG00000035273	TF-TG
ENSMUSG00000034957	ENSMUSG00000035277	TF-TG
ENSMUSG00000034957	ENSMUSG00000035279	TF-TG
ENSMUSG00000034957	ENSMUSG00000035299	TF-TG
ENSMUSG00000034957	ENSMUSG00000035357	TF-TG
ENSMUSG00000034957	ENSMUSG00000035390	TF-TG
ENSMUSG00000034957	ENSMUSG00000035429	TF-TG
ENSMUSG00000034957	ENSMUSG00000035431	TF-TG
ENSMUSG00000034957	ENSMUSG00000035441	TF-TG
ENSMUSG00000034957	ENSMUSG00000035451	TF-TG
ENSMUSG00000034957	ENSMUSG00000035473	TF-TG
ENSMUSG00000034957	ENSMUSG00000035504	TF-TG
ENSMUSG00000034957	ENSMUSG00000035506	TF-TG
ENSMUSG00000034957	ENSMUSG00000035509	TF-TG
ENSMUSG00000034957	ENSMUSG00000035561	TF-TG
ENSMUSG00000034957	ENSMUSG00000035606	TF-TG
ENSMUSG00000034957	ENSMUSG00000035637	TF-TG
ENSMUSG00000034957	ENSMUSG00000035642	TF-TG
ENSMUSG00000034957	ENSMUSG00000035683	TF-TG
ENSMUSG00000034957	ENSMUSG00000035697	TF-TG
ENSMUSG00000034957	ENSMUSG00000035699	TF-TG
ENSMUSG00000034957	ENSMUSG00000035711	TF-TG
ENSMUSG00000034957	ENSMUSG00000035722	TF-TG
ENSMUSG00000034957	ENSMUSG00000035780	TF-TG
ENSMUSG00000034957	ENSMUSG00000035783	TF-TG
ENSMUSG00000034957	ENSMUSG00000035811	TF-TG
ENSMUSG00000034957	ENSMUSG00000035847	TF-TG
ENSMUSG00000034957	ENSMUSG00000035849	TF-TG
ENSMUSG00000034957	ENSMUSG00000035863	TF-TG
ENSMUSG00000034957	ENSMUSG00000035896	TF-TG
ENSMUSG00000034957	ENSMUSG00000035900	TF-TG
ENSMUSG00000034957	ENSMUSG00000035901	TF-TG
ENSMUSG00000034957	ENSMUSG00000035930	TF-TG
ENSMUSG00000034957	ENSMUSG00000035967	TF-TG
ENSMUSG00000034957	ENSMUSG00000035984	TF-TG
ENSMUSG00000034957	ENSMUSG00000036022	TF-TG
ENSMUSG00000034957	ENSMUSG00000036036	TF-TG
ENSMUSG00000034957	ENSMUSG00000036053	TF-TG
ENSMUSG00000034957	ENSMUSG00000036067	TF-TG
ENSMUSG00000034957	ENSMUSG00000036123	TF-TG
ENSMUSG00000034957	ENSMUSG00000036151	TF-TG
ENSMUSG00000034957	ENSMUSG00000036181	TF-TG
ENSMUSG00000034957	ENSMUSG00000036216	TF-TG
ENSMUSG00000034957	ENSMUSG00000036225	TF-TG
ENSMUSG00000034957	ENSMUSG00000036249	TF-TG
ENSMUSG00000034957	ENSMUSG00000036256	TF-TG
ENSMUSG00000034957	ENSMUSG00000036264	TF-TG
ENSMUSG00000034957	ENSMUSG00000036298	TF-TG
ENSMUSG00000034957	ENSMUSG00000036306	TF-TG
ENSMUSG00000034957	ENSMUSG00000036368	TF-TG
ENSMUSG00000034957	ENSMUSG00000036437	TF-TG
ENSMUSG00000034957	ENSMUSG00000036492	TF-TG
ENSMUSG00000034957	ENSMUSG00000036500	TF-TG
ENSMUSG00000034957	ENSMUSG00000036526	TF-TG
ENSMUSG00000034957	ENSMUSG00000036564	TF-TG
ENSMUSG00000034957	ENSMUSG00000036599	TF-TG
ENSMUSG00000034957	ENSMUSG00000036667	TF-TG
ENSMUSG00000034957	ENSMUSG00000036745	TF-TG
ENSMUSG00000034957	ENSMUSG00000036766	TF-TG
ENSMUSG00000034957	ENSMUSG00000036782	TF-TG
ENSMUSG00000034957	ENSMUSG00000036813	TF-TG
ENSMUSG00000034957	ENSMUSG00000036832	TF-TG
ENSMUSG00000034957	ENSMUSG00000036863	TF-TG
ENSMUSG00000034957	ENSMUSG00000036872	TF-TG
ENSMUSG00000034957	ENSMUSG00000036875	TF-TG
ENSMUSG00000034957	ENSMUSG00000036880	TF-TG
ENSMUSG00000034957	ENSMUSG00000036887	TF-TG
ENSMUSG00000034957	ENSMUSG00000036892	TF-TG
ENSMUSG00000034957	ENSMUSG00000036912	TF-TG
ENSMUSG00000034957	ENSMUSG00000036913	TF-TG
ENSMUSG00000034957	ENSMUSG00000036923	TF-TG
ENSMUSG00000034957	ENSMUSG00000036932	TF-TG
ENSMUSG00000034957	ENSMUSG00000036944	TF-TG
ENSMUSG00000034957	ENSMUSG00000036989	TF-TG
ENSMUSG00000034957	ENSMUSG00000037005	TF-TG
ENSMUSG00000034957	ENSMUSG00000037032	TF-TG
ENSMUSG00000034957	ENSMUSG00000037035	TF-TG
ENSMUSG00000034957	ENSMUSG00000037071	TF-TG
ENSMUSG00000034957	ENSMUSG00000037106	TF-TG
ENSMUSG00000034957	ENSMUSG00000037126	TF-TG
ENSMUSG00000034957	ENSMUSG00000037159	TF-TG
ENSMUSG00000034957	ENSMUSG00000037161	TF-TG
ENSMUSG00000034957	ENSMUSG00000037169	TF-TG
ENSMUSG00000034957	ENSMUSG00000037188	TF-TG
ENSMUSG00000034957	ENSMUSG00000037217	TF-TG
ENSMUSG00000034957	ENSMUSG00000037235	TF-TG
ENSMUSG00000034957	ENSMUSG00000037315	TF-TG
ENSMUSG00000034957	ENSMUSG00000037348	TF-TG
ENSMUSG00000034957	ENSMUSG00000037379	TF-TG
ENSMUSG00000034957	ENSMUSG00000037386	TF-TG
ENSMUSG00000034957	ENSMUSG00000037390	TF-TG
ENSMUSG00000034957	ENSMUSG00000037405	TF-TG
ENSMUSG00000034957	ENSMUSG00000037428	TF-TG
ENSMUSG00000034957	ENSMUSG00000037440	TF-TG
ENSMUSG00000034957	ENSMUSG00000037447	TF-TG
ENSMUSG00000034957	ENSMUSG00000037493	TF-TG
ENSMUSG00000034957	ENSMUSG00000037509	TF-TG
ENSMUSG00000034957	ENSMUSG00000037541	TF-TG
ENSMUSG00000034957	ENSMUSG00000037568	TF-TG
ENSMUSG00000034957	ENSMUSG00000037579	TF-TG
ENSMUSG00000034957	ENSMUSG00000037583	TF-TG
ENSMUSG00000034957	ENSMUSG00000037594	TF-TG
ENSMUSG00000034957	ENSMUSG00000037606	TF-TG
ENSMUSG00000034957	ENSMUSG00000037617	TF-TG
ENSMUSG00000034957	ENSMUSG00000037621	TF-TG
ENSMUSG00000034957	ENSMUSG00000037624	TF-TG
ENSMUSG00000034957	ENSMUSG00000037628	TF-TG
ENSMUSG00000034957	ENSMUSG00000037636	TF-TG
ENSMUSG00000034957	ENSMUSG00000037649	TF-TG
ENSMUSG00000034957	ENSMUSG00000037664	TF-TG
ENSMUSG00000034957	ENSMUSG00000037679	TF-TG
ENSMUSG00000034957	ENSMUSG00000037686	TF-TG
ENSMUSG00000034957	ENSMUSG00000037709	TF-TG
ENSMUSG00000034957	ENSMUSG00000037712	TF-TG
ENSMUSG00000034957	ENSMUSG00000037736	TF-TG
ENSMUSG00000034957	ENSMUSG00000037754	TF-TG
ENSMUSG00000034957	ENSMUSG00000037797	TF-TG
ENSMUSG00000034957	ENSMUSG00000037820	TF-TG
ENSMUSG00000034957	ENSMUSG00000037852	TF-TG
ENSMUSG00000034957	ENSMUSG00000037855	TF-TG
ENSMUSG00000034957	ENSMUSG00000037905	TF-TG
ENSMUSG00000034957	ENSMUSG00000037936	TF-TG
ENSMUSG00000034957	ENSMUSG00000037942	TF-TG
ENSMUSG00000034957	ENSMUSG00000037946	TF-TG
ENSMUSG00000034957	ENSMUSG00000037949	TF-TG
ENSMUSG00000034957	ENSMUSG00000037953	TF-TG
ENSMUSG00000034957	ENSMUSG00000037972	TF-TG
ENSMUSG00000034957	ENSMUSG00000037989	TF-TG
ENSMUSG00000034957	ENSMUSG00000037991	TF-TG
ENSMUSG00000034957	ENSMUSG00000037994	TF-TG
ENSMUSG00000034957	ENSMUSG00000038010	TF-TG
ENSMUSG00000034957	ENSMUSG00000038042	TF-TG
ENSMUSG00000034957	ENSMUSG00000038112	TF-TG
ENSMUSG00000034957	ENSMUSG00000038175	TF-TG
ENSMUSG00000034957	ENSMUSG00000038181	TF-TG
ENSMUSG00000034957	ENSMUSG00000038209	TF-TG
ENSMUSG00000034957	ENSMUSG00000038252	TF-TG
ENSMUSG00000034957	ENSMUSG00000038255	TF-TG
ENSMUSG00000034957	ENSMUSG00000038286	TF-TG
ENSMUSG00000034957	ENSMUSG00000038296	TF-TG
ENSMUSG00000034957	ENSMUSG00000038305	TF-TG
ENSMUSG00000034957	ENSMUSG00000038312	TF-TG
ENSMUSG00000034957	ENSMUSG00000038319	TF-TG
ENSMUSG00000034957	ENSMUSG00000038349	TF-TG
ENSMUSG00000034957	ENSMUSG00000038354	TF-TG
ENSMUSG00000034957	ENSMUSG00000038371	TF-TG
ENSMUSG00000034957	ENSMUSG00000038379	TF-TG
ENSMUSG00000034957	ENSMUSG00000038422	TF-TG
ENSMUSG00000034957	ENSMUSG00000038451	TF-TG
ENSMUSG00000034957	ENSMUSG00000038456	TF-TG
ENSMUSG00000034957	ENSMUSG00000038463	TF-TG
ENSMUSG00000034957	ENSMUSG00000038486	TF-TG
ENSMUSG00000034957	ENSMUSG00000038555	TF-TG
ENSMUSG00000034957	ENSMUSG00000038560	TF-TG
ENSMUSG00000034957	ENSMUSG00000038580	TF-TG
ENSMUSG00000034957	ENSMUSG00000038599	TF-TG
ENSMUSG00000034957	ENSMUSG00000038602	TF-TG
ENSMUSG00000034957	ENSMUSG00000038641	TF-TG
ENSMUSG00000034957	ENSMUSG00000038644	TF-TG
ENSMUSG00000034957	ENSMUSG00000038692	TF-TG
ENSMUSG00000034957	ENSMUSG00000038740	TF-TG
ENSMUSG00000034957	ENSMUSG00000038745	TF-TG
ENSMUSG00000034957	ENSMUSG00000038751	TF-TG
ENSMUSG00000034957	ENSMUSG00000038768	TF-TG
ENSMUSG00000034957	ENSMUSG00000038777	TF-TG
ENSMUSG00000034957	ENSMUSG00000038836	TF-TG
ENSMUSG00000034957	ENSMUSG00000038843	TF-TG
ENSMUSG00000034957	ENSMUSG00000038879	TF-TG
ENSMUSG00000034957	ENSMUSG00000038884	TF-TG
ENSMUSG00000034957	ENSMUSG00000038903	TF-TG
ENSMUSG00000034957	ENSMUSG00000038984	TF-TG
ENSMUSG00000034957	ENSMUSG00000039004	TF-TG
ENSMUSG00000034957	ENSMUSG00000039005	TF-TG
ENSMUSG00000034957	ENSMUSG00000039007	TF-TG
ENSMUSG00000034957	ENSMUSG00000039013	TF-TG
ENSMUSG00000034957	ENSMUSG00000039031	TF-TG
ENSMUSG00000034957	ENSMUSG00000039050	TF-TG
ENSMUSG00000034957	ENSMUSG00000039059	TF-TG
ENSMUSG00000034957	ENSMUSG00000039087	TF-TG
ENSMUSG00000034957	ENSMUSG00000039114	TF-TG
ENSMUSG00000034957	ENSMUSG00000039115	TF-TG
ENSMUSG00000034957	ENSMUSG00000039126	TF-TG
ENSMUSG00000034957	ENSMUSG00000039145	TF-TG
ENSMUSG00000034957	ENSMUSG00000039157	TF-TG
ENSMUSG00000034957	ENSMUSG00000039158	TF-TG
ENSMUSG00000034957	ENSMUSG00000039166	TF-TG
ENSMUSG00000034957	ENSMUSG00000039168	TF-TG
ENSMUSG00000034957	ENSMUSG00000039178	TF-TG
ENSMUSG00000034957	ENSMUSG00000039195	TF-TG
ENSMUSG00000034957	ENSMUSG00000039200	TF-TG
ENSMUSG00000034957	ENSMUSG00000039232	TF-TG
ENSMUSG00000034957	ENSMUSG00000039236	TF-TG
ENSMUSG00000034957	ENSMUSG00000039270	TF-TG
ENSMUSG00000034957	ENSMUSG00000039278	TF-TG
ENSMUSG00000034957	ENSMUSG00000039304	TF-TG
ENSMUSG00000034957	ENSMUSG00000039323	TF-TG
ENSMUSG00000034957	ENSMUSG00000039339	TF-TG
ENSMUSG00000034957	ENSMUSG00000039372	TF-TG
ENSMUSG00000034957	ENSMUSG00000039384	TF-TG
ENSMUSG00000034957	ENSMUSG00000039396	TF-TG
ENSMUSG00000034957	ENSMUSG00000039470	TF-TG
ENSMUSG00000034957	ENSMUSG00000039497	TF-TG
ENSMUSG00000034957	ENSMUSG00000039530	TF-TG
ENSMUSG00000034957	ENSMUSG00000039601	TF-TG
ENSMUSG00000034957	ENSMUSG00000039607	TF-TG
ENSMUSG00000034957	ENSMUSG00000039616	TF-TG
ENSMUSG00000034957	ENSMUSG00000039620	TF-TG
ENSMUSG00000034957	ENSMUSG00000039634	TF-TG
ENSMUSG00000034957	ENSMUSG00000039648	TF-TG
ENSMUSG00000034957	ENSMUSG00000039676	TF-TG
ENSMUSG00000034957	ENSMUSG00000039683	TF-TG
ENSMUSG00000034957	ENSMUSG00000039693	TF-TG
ENSMUSG00000034957	ENSMUSG00000039713	TF-TG
ENSMUSG00000034957	ENSMUSG00000039740	TF-TG
ENSMUSG00000034957	ENSMUSG00000039809	TF-TG
ENSMUSG00000034957	ENSMUSG00000039813	TF-TG
ENSMUSG00000034957	ENSMUSG00000039814	TF-TG
ENSMUSG00000034957	ENSMUSG00000039851	TF-TG
ENSMUSG00000034957	ENSMUSG00000039911	TF-TG
ENSMUSG00000034957	ENSMUSG00000039934	TF-TG
ENSMUSG00000034957	ENSMUSG00000039943	TF-TG
ENSMUSG00000034957	ENSMUSG00000039952	TF-TG
ENSMUSG00000034957	ENSMUSG00000039958	TF-TG
ENSMUSG00000034957	ENSMUSG00000039967	TF-TG
ENSMUSG00000034957	ENSMUSG00000039981	TF-TG
ENSMUSG00000034957	ENSMUSG00000040035	TF-TG
ENSMUSG00000034957	ENSMUSG00000040084	TF-TG
ENSMUSG00000034957	ENSMUSG00000040118	TF-TG
ENSMUSG00000034957	ENSMUSG00000040127	TF-TG
ENSMUSG00000034957	ENSMUSG00000040134	TF-TG
ENSMUSG00000034957	ENSMUSG00000040136	TF-TG
ENSMUSG00000034957	ENSMUSG00000040147	TF-TG
ENSMUSG00000034957	ENSMUSG00000040152	TF-TG
ENSMUSG00000034957	ENSMUSG00000040170	TF-TG
ENSMUSG00000034957	ENSMUSG00000040181	TF-TG
ENSMUSG00000034957	ENSMUSG00000040209	TF-TG
ENSMUSG00000034957	ENSMUSG00000040249	TF-TG
ENSMUSG00000034957	ENSMUSG00000040276	TF-TG
ENSMUSG00000034957	ENSMUSG00000040280	TF-TG
ENSMUSG00000034957	ENSMUSG00000040296	TF-TG
ENSMUSG00000034957	ENSMUSG00000040345	TF-TG
ENSMUSG00000034957	ENSMUSG00000040387	TF-TG
ENSMUSG00000034957	ENSMUSG00000040389	TF-TG
ENSMUSG00000034957	ENSMUSG00000040430	TF-TG
ENSMUSG00000034957	ENSMUSG00000040433	TF-TG
ENSMUSG00000034957	ENSMUSG00000040447	TF-TG
ENSMUSG00000034957	ENSMUSG00000040462	TF-TG
ENSMUSG00000034957	ENSMUSG00000040495	TF-TG
ENSMUSG00000034957	ENSMUSG00000040563	TF-TG
ENSMUSG00000034957	ENSMUSG00000040584	TF-TG
ENSMUSG00000034957	ENSMUSG00000040592	TF-TG
ENSMUSG00000034957	ENSMUSG00000040605	TF-TG
ENSMUSG00000034957	ENSMUSG00000040624	TF-TG
ENSMUSG00000034957	ENSMUSG00000040631	TF-TG
ENSMUSG00000034957	ENSMUSG00000040640	TF-TG
ENSMUSG00000034957	ENSMUSG00000040663	TF-TG
ENSMUSG00000034957	ENSMUSG00000040666	TF-TG
ENSMUSG00000034957	ENSMUSG00000040687	TF-TG
ENSMUSG00000034957	ENSMUSG00000040706	TF-TG
ENSMUSG00000034957	ENSMUSG00000040714	TF-TG
ENSMUSG00000034957	ENSMUSG00000040723	TF-TG
ENSMUSG00000034957	ENSMUSG00000040747	TF-TG
ENSMUSG00000034957	ENSMUSG00000040852	TF-TG
ENSMUSG00000034957	ENSMUSG00000040875	TF-TG
ENSMUSG00000034957	ENSMUSG00000040891	TF-TG
ENSMUSG00000034957	ENSMUSG00000040918	TF-TG
ENSMUSG00000034957	ENSMUSG00000040972	TF-TG
ENSMUSG00000034957	ENSMUSG00000040990	TF-TG
ENSMUSG00000034957	ENSMUSG00000040998	TF-TG
ENSMUSG00000034957	ENSMUSG00000041000	TF-TG
ENSMUSG00000034957	ENSMUSG00000041025	TF-TG
ENSMUSG00000034957	ENSMUSG00000041040	TF-TG
ENSMUSG00000034957	ENSMUSG00000041058	TF-TG
ENSMUSG00000034957	ENSMUSG00000041062	TF-TG
ENSMUSG00000034957	ENSMUSG00000041064	TF-TG
ENSMUSG00000034957	ENSMUSG00000041075	TF-TG
ENSMUSG00000034957	ENSMUSG00000041096	TF-TG
ENSMUSG00000034957	ENSMUSG00000041120	TF-TG
ENSMUSG00000034957	ENSMUSG00000041126	TF-TG
ENSMUSG00000034957	ENSMUSG00000041141	TF-TG
ENSMUSG00000034957	ENSMUSG00000041143	TF-TG
ENSMUSG00000034957	ENSMUSG00000041168	TF-TG
ENSMUSG00000034957	ENSMUSG00000041193	TF-TG
ENSMUSG00000034957	ENSMUSG00000041202	TF-TG
ENSMUSG00000034957	ENSMUSG00000041219	TF-TG
ENSMUSG00000034957	ENSMUSG00000041237	TF-TG
ENSMUSG00000034957	ENSMUSG00000041268	TF-TG
ENSMUSG00000034957	ENSMUSG00000041301	TF-TG
ENSMUSG00000034957	ENSMUSG00000041351	TF-TG
ENSMUSG00000034957	ENSMUSG00000041420	TF-TG
ENSMUSG00000034957	ENSMUSG00000041431	TF-TG
ENSMUSG00000034957	ENSMUSG00000041444	TF-TG
ENSMUSG00000034957	ENSMUSG00000041476	TF-TG
ENSMUSG00000034957	ENSMUSG00000041548	TF-TG
ENSMUSG00000034957	ENSMUSG00000041570	TF-TG
ENSMUSG00000034957	ENSMUSG00000041608	TF-TG
ENSMUSG00000034957	ENSMUSG00000041609	TF-TG
ENSMUSG00000034957	ENSMUSG00000041658	TF-TG
ENSMUSG00000034957	ENSMUSG00000041696	TF-TG
ENSMUSG00000034957	ENSMUSG00000041729	TF-TG
ENSMUSG00000034957	ENSMUSG00000041733	TF-TG
ENSMUSG00000034957	ENSMUSG00000041794	TF-TG
ENSMUSG00000034957	ENSMUSG00000041798	TF-TG
ENSMUSG00000034957	ENSMUSG00000041831	TF-TG
ENSMUSG00000034957	ENSMUSG00000041836	TF-TG
ENSMUSG00000034957	ENSMUSG00000041886	TF-TG
ENSMUSG00000034957	ENSMUSG00000041889	TF-TG
ENSMUSG00000034957	ENSMUSG00000041930	TF-TG
ENSMUSG00000034957	ENSMUSG00000041945	TF-TG
ENSMUSG00000034957	ENSMUSG00000041974	TF-TG
ENSMUSG00000034957	ENSMUSG00000041992	TF-TG
ENSMUSG00000034957	ENSMUSG00000042010	TF-TG
ENSMUSG00000034957	ENSMUSG00000042035	TF-TG
ENSMUSG00000034957	ENSMUSG00000042041	TF-TG
ENSMUSG00000034957	ENSMUSG00000042042	TF-TG
